0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 240, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 202, 0, 
0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 0, 
0, 0, 0, 0, 0, 2, 5, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 2, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 4, 4, 4, 4, 2, 1, 1, 3, 2, 1, 0, 3, 5, 4, 1, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 3, 2, 1, 0, 1, 2, 3, 3, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
0, 10, 12, 8, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 5, 8, 9, 9, 5, 0, 
0, 46, 69, 61, 46, 23, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 2, 0, 
0, 11, 18, 29, 42, 42, 25, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 
0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 5, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 17, 23, 16, 12, 3, 7, 5, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 11, 32, 51, 61, 55, 57, 47, 43, 29, 18, 0, 
0, 19, 25, 26, 33, 38, 29, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27, 42, 40, 23, 18, 18, 33, 24, 11, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 2, 0, 0, 0, 0, 6, 26, 47, 55, 47, 32, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 25, 48, 62, 62, 58, 56, 36, 3, 0, 0, 0, 0, 0, 0, 0, 13, 21, 0, 
0, 19, 24, 14, 10, 10, 9, 6, 3, 10, 14, 21, 30, 44, 56, 45, 7, 0, 0, 0, 3, 14, 17, 15, 18, 10, 6, 0, 0, 10, 15, 0, 
0, 0, 0, 0, 7, 19, 15, 0, 1, 12, 29, 39, 41, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 5, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 7, 1, 8, 21, 35, 28, 14, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 1, 9, 16, 18, 11, 0, 0, 0, 
0, 0, 0, 9, 24, 14, 10, 16, 22, 11, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 3, 7, 8, 0, 0, 0, 0, 0, 0, 0, 
0, 55, 73, 52, 22, 9, 14, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 
0, 32, 37, 17, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 35, 66, 62, 38, 14, 0, 0, 0, 0, 0, 0, 0, 0, 15, 29, 16, 2, 3, 0, 
0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 18, 44, 49, 26, 0, 0, 0, 0, 0, 0, 0, 22, 71, 98, 101, 63, 20, 1, 6, 11, 0, 
0, 4, 4, 1, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 0, 0, 0, 0, 4, 14, 21, 44, 93, 141, 162, 118, 45, 0, 0, 15, 16, 0, 
0, 29, 34, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 59, 80, 74, 53, 34, 18, 14, 9, 10, 11, 33, 30, 0, 
0, 2, 8, 19, 29, 41, 39, 25, 8, 18, 43, 53, 30, 11, 5, 16, 22, 38, 53, 57, 38, 3, 0, 0, 0, 0, 0, 26, 67, 60, 36, 0, 
0, 0, 0, 4, 40, 64, 84, 107, 130, 134, 118, 82, 48, 17, 4, 0, 5, 17, 22, 14, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 
0, 140, 205, 191, 168, 151, 144, 135, 117, 92, 72, 58, 66, 88, 125, 157, 174, 170, 155, 147, 153, 180, 223, 255, 255, 255, 255, 195, 198, 255, 229, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 168, 246, 231, 211, 198, 198, 211, 232, 255, 255, 255, 255, 255, 221, 201, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 0, 
0, 18, 27, 30, 33, 39, 41, 44, 40, 36, 25, 12, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 0, 
0, 7, 12, 16, 22, 23, 22, 14, 10, 3, 7, 18, 19, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 3, 0, 0, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 4, 7, 7, 4, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 6, 8, 5, 6, 8, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 1, 1, 4, 2, 4, 9, 9, 0, 0, 0, 11, 7, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
0, 4, 4, 2, 1, 0, 0, 0, 0, 0, 8, 11, 7, 2, 8, 10, 5, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 2, 1, 0, 0, 0, 
0, 0, 0, 0, 0, 1, 3, 1, 1, 9, 13, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 3, 7, 6, 2, 4, 1, 8, 17, 12, 1, 0, 11, 16, 10, 5, 6, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 1, 0, 0, 7, 5, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 3, 4, 1, 0, 0, 0, 3, 0, 0, 0, 7, 13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 12, 19, 11, 0, 0, 10, 10, 4, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 9, 10, 2, 0, 12, 16, 3, 0, 0, 9, 8, 0, 0, 0, 0, 0, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 24, 24, 7, 9, 21, 11, 0, 0, 0, 8, 0, 0, 0, 0, 2, 5, 5, 2, 1, 0, 0, 0, 0, 3, 4, 5, 6, 5, 6, 3, 0, 
0, 0, 0, 15, 30, 22, 0, 0, 0, 11, 6, 0, 2, 3, 3, 3, 2, 1, 1, 1, 0, 0, 0, 2, 2, 4, 3, 2, 2, 2, 2, 0, 
0, 0, 0, 0, 3, 0, 0, 0, 8, 12, 5, 7, 7, 4, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 11, 0, 0, 0, 0, 13, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 28, 49, 27, 0, 0, 0, 12, 4, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 39, 41, 5, 0, 0, 15, 19, 10, 6, 3, 1, 1, 2, 3, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 28, 0, 0, 0, 12, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 1, 3, 2, 2, 0, 0, 0, 0, 0, 1, 2, 2, 0, 
0, 0, 0, 0, 0, 15, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 2, 1, 0, 0, 
0, 0, 0, 0, 21, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 4, 4, 1, 4, 2, 3, 0, 0, 0, 0, 0, 
0, 0, 0, 21, 15, 2, 5, 7, 7, 4, 1, 1, 2, 4, 3, 2, 0, 1, 2, 3, 1, 2, 0, 2, 0, 3, 3, 6, 6, 6, 4, 0, 
0, 23, 25, 17, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 
0, 17, 15, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 5, 1, 2, 0, 0, 0, 0, 0, 0, 5, 0, 
0, 3, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 6, 5, 0, 0, 0, 0, 0, 24, 52, 75, 61, 0, 
0, 226, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 145, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 0, 
0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 1, 2, 2, 1, 0, 1, 2, 1, 0, 0, 2, 3, 4, 3, 3, 2, 1, 0, 1, 3, 5, 8, 6, 4, 1, 2, 3, 5, 3, 2, 0, 
0, 3, 4, 2, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 8, 3, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 3, 3, 1, 1, 0, 0, 1, 3, 8, 6, 5, 1, 4, 4, 0, 
0, 2, 3, 4, 6, 7, 8, 4, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 4, 5, 5, 5, 5, 6, 4, 1, 0, 
0, 0, 0, 0, 0, 0, 0, 6, 9, 11, 8, 7, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 4, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 3, 0, 0, 0, 1, 3, 4, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6, 7, 6, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 
0, 1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 13, 9, 0, 
0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 7, 0, 
0, 0, 0, 1, 2, 2, 1, 0, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 7, 6, 4, 4, 1, 0, 0, 0, 
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 2, 5, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 4, 1, 0, 0, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 2, 2, 1, 2, 2, 2, 1, 0, 0, 1, 2, 0, 
0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 3, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 3, 1, 0, 1, 2, 3, 2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 3, 1, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 2, 2, 4, 4, 4, 3, 3, 5, 4, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 6, 8, 7, 5, 5, 5, 5, 3, 1, 1, 2, 4, 4, 5, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 1, 1, 2, 1, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 6, 9, 10, 11, 12, 10, 9, 8, 8, 6, 6, 5, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 9, 8, 3, 2, 3, 6, 7, 6, 3, 1, 0, 0, 0, 0, 1, 1, 0, 
0, 0, 7, 22, 37, 47, 54, 57, 55, 49, 35, 20, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 8, 9, 9, 9, 9, 8, 5, 0, 
0, 35, 61, 79, 95, 109, 116, 121, 112, 84, 43, 10, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 47, 55, 25, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
0, 56, 75, 58, 28, 0, 0, 0, 0, 59, 194, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 233, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 0, 
0, 0, 1, 7, 14, 22, 25, 23, 12, 0, 0, 0, 0, 0, 0, 0, 22, 55, 84, 99, 116, 131, 145, 138, 117, 93, 74, 58, 40, 6, 0, 0, 
0, 0, 0, 0, 0, 0, 3, 14, 27, 43, 49, 38, 9, 0, 0, 0, 1, 25, 28, 31, 38, 51, 64, 71, 59, 17, 0, 0, 0, 0, 0, 0, 
0, 2, 1, 0, 0, 0, 0, 0, 0, 5, 23, 41, 54, 62, 74, 69, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 2, 5, 8, 9, 8, 7, 2, 0, 0, 0, 11, 31, 64, 72, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 3, 5, 4, 6, 4, 1, 1, 2, 1, 0, 1, 15, 9, 0, 0, 0, 0, 0, 10, 32, 56, 64, 45, 18, 13, 12, 5, 0, 0, 0, 0, 
0, 1, 1, 3, 0, 2, 3, 5, 11, 30, 52, 66, 49, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 7, 0, 0, 0, 
0, 0, 3, 14, 30, 41, 49, 58, 70, 90, 101, 86, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 43, 40, 25, 10, 0, 
0, 14, 31, 53, 67, 80, 90, 94, 80, 36, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 
0, 23, 36, 29, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 7, 15, 27, 10, 0, 0, 0, 10, 23, 5, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42, 67, 58, 38, 7, 0, 15, 50, 71, 62, 45, 32, 34, 25, 11, 0, 0, 0, 0, 1, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28, 42, 55, 62, 72, 63, 40, 12, 6, 17, 23, 12, 0, 0, 0, 8, 23, 22, 17, 9, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45, 53, 35, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 11, 11, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25, 24, 5, 0, 0, 10, 10, 0, 
0, 38, 62, 74, 78, 91, 105, 122, 123, 100, 33, 0, 0, 0, 0, 0, 0, 19, 53, 60, 55, 48, 41, 25, 15, 23, 44, 55, 45, 24, 8, 0, 
0, 17, 33, 45, 62, 76, 97, 111, 131, 130, 91, 0, 0, 0, 0, 0, 0, 6, 50, 66, 71, 77, 66, 26, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 53, 86, 83, 19, 0, 0, 0, 0, 24, 70, 81, 64, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33, 79, 125, 156, 145, 86, 11, 0, 0, 0, 0, 0, 0, 0, 21, 44, 41, 20, 5, 5, 7, 0, 
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 60, 102, 119, 74, 2, 0, 0, 0, 0, 0, 6, 24, 22, 10, 0, 0, 1, 4, 0, 
0, 1, 2, 4, 5, 5, 6, 7, 7, 6, 0, 0, 0, 0, 12, 36, 49, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 3, 9, 12, 11, 9, 1, 1, 0, 4, 5, 1, 7, 21, 24, 20, 16, 22, 5, 0, 0, 0, 0, 0, 7, 4, 0, 0, 0, 
0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 26, 13, 6, 0, 10, 5, 0, 0, 0, 12, 36, 57, 55, 30, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 0, 0, 0, 0, 4, 5, 0, 0, 0, 30, 36, 24, 0, 0, 0, 0, 2, 4, 0, 
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 10, 1, 16, 35, 39, 14, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 3, 4, 0, 3, 1, 1, 0, 1, 12, 13, 11, 4, 6, 2, 0, 0, 0, 17, 25, 27, 17, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 5, 4, 3, 2, 1, 3, 0, 0, 0, 0, 23, 44, 58, 53, 51, 44, 28, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 3, 4, 3, 4, 9, 18, 23, 17, 5, 14, 35, 50, 38, 22, 16, 19, 14, 0, 
0, 4, 5, 2, 0, 0, 0, 0, 0, 0, 0, 1, 6, 8, 7, 7, 5, 2, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 4, 7, 10, 10, 10, 8, 5, 1, 0, 0, 0, 0, 0, 0, 0, 3, 9, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 239, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 205, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
